drug	pathway	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	mean					Curcumin
Sciadopitysin	KEGG_hsa05310	0.202653572	0.309823185	0.34947288	0.064725496	0.306644022	0.301361471	0.205556363	0.210228503	0.297877967	0.247612074	0.231636509	0.287453741	0.253581792	0.280168444	0.336107463	0.258993566					
Sciadopitysin	KEGG_hsa04657	0.69279027	0.786010861	0.819491327	0.344400197	0.704244852	0.752849698	0.76899761	0.733702719	0.816695035	0.692742169	0.737160325	0.741057932	0.750421345	0.686078727	0.773626924	0.720017999					
Sciadopitysin	KEGG_hsa05204	0.660631239	0.68775773	0.630182207	0.180778861	0.526493609	0.614832103	0.677585304	0.617158592	0.739271283	0.403122872	0.569188058	0.64220494	0.506771028	0.409157038	0.508204222	0.558222606					
Sciadopitysin	KEGG_hsa05166	0.844847023	0.832871795	0.792284727	0.248294264	0.712545991	0.771381736	0.674947262	0.749622822	0.827829421	0.614718854	0.75973171	0.709063709	0.804849863	0.687363565	0.804342985	0.722313048					
Sciadopitysin	KEGG_hsa05132	0.63643229	0.78196162	0.77877748	0.347644448	0.650010824	0.720575154	0.751155198	0.738103867	0.770902157	0.499728918	0.69626087	0.693586111	0.6557464	0.659083426	0.803974032	0.67892952					
Sciadopitysin	KEGG_hsa00430	0.030506214	0.088991091	0.134810179	0.020040404	0.20329009	0.10978502	0.255817056	0.048070975	0.062469274	0.046257377	0.125813663	0.116655245	0.051907245	0.066820502	0.148712844	0.100663145					
Sciadopitysin	KEGG_hsa00670	0.111228198	0.114248134	0.145957589	0.032607201	0.125156149	0.155270308	0.166099861	0.166622892	0.175842941	0.074917227	0.106841527	0.170258582	0.059249584	0.188405201	0.143892825	0.129106548					
Sciadopitysin	KEGG_hsa04670	0.504359961	0.478450686	0.416628987	0.103915416	0.376308352	0.458329767	0.397913367	0.407482892	0.586809695	0.403615117	0.364241064	0.405548245	0.374286562	0.480140448	0.365497142	0.40823518					
Sciadopitysin	KEGG_hsa04722	0.783978403	0.758746982	0.763298094	0.260223478	0.674620092	0.736997426	0.730052114	0.712561965	0.804371119	0.660954177	0.701736391	0.72674638	0.738586962	0.693966448	0.724238157	0.698071879					
Sciadopitysin	KEGG_hsa04512	0.237583026	0.263324678	0.279546767	0.061720386	0.247167811	0.262695313	0.40336296	0.241757393	0.410182238	0.140163094	0.395978779	0.221374989	0.216901943	0.23154375	0.318046153	0.262089952					
Sciadopitysin	KEGG_hsa04742	0.184809059	0.291104674	0.168728426	0.023687661	0.171488464	0.181963772	0.251826674	0.155944839	0.346622467	0.132020772	0.250693053	0.207166985	0.166627988	0.165826797	0.233179361	0.195446066					
Sciadopitysin	KEGG_hsa04270	0.433414072	0.461777151	0.442446798	0.041171283	0.33579275	0.414318562	0.447509259	0.418173164	0.645727277	0.336029798	0.417182028	0.425227225	0.396104187	0.404622138	0.422838658	0.40282229					
Sciadopitysin	KEGG_hsa04370	0.612715483	0.709159136	0.71152705	0.244079083	0.555698097	0.62124908	0.721159756	0.586013675	0.711318076	0.499551952	0.571612775	0.646996737	0.624864995	0.524980128	0.67551887	0.601096326					
Sciadopitysin	KEGG_hsa04964	0.112936258	0.081349544	0.099641666	0.025081992	0.12294957	0.164123833	0.207414553	0.167587355	0.184364334	0.124932915	0.100161783	0.089468002	0.087722071	0.099258982	0.171723381	0.122581083					
Sciadopitysin	KEGG_hsa00130	0.112288259	0.032838326	0.082454875	0.016780596	0.162186101	0.054426014	0.144839302	0.081172206	0.08185076	0.131909057	0.053371884	0.099481761	0.035099279	0.09410423	0.075901665	0.083913621					
Sciadopitysin	KEGG_hsa00053	0.163408741	0.387722254	0.280773461	0.067612238	0.346135557	0.339617074	0.31977427	0.243659317	0.365322083	0.264202595	0.394998997	0.297020763	0.225044906	0.203132033	0.344487429	0.282860781					
Sciadopitysin	KEGG_hsa04922	0.456912339	0.428413153	0.488019347	0.050889228	0.409018189	0.328885049	0.425258249	0.294794023	0.56117624	0.239910707	0.48248902	0.349697441	0.382481664	0.337297201	0.388778806	0.37493471					
Sciadopitysin	KEGG_hsa04961	0.161444202	0.14002414	0.152280241	0.038338706	0.16034314	0.18073222	0.20427011	0.124106891	0.218206555	0.079275727	0.188571632	0.112706058	0.155977175	0.17861186	0.225179002	0.154671177					
Sciadopitysin	KEGG_hsa05418	0.849951744	0.83518225	0.793549836	0.311569601	0.694674253	0.793323278	0.831840992	0.744569898	0.853171051	0.763378382	0.745890319	0.771943152	0.789888144	0.76233542	0.821423948	0.757512818					
Sciadopitysin	KEGG_hsa04064	0.65637058	0.775282204	0.706387341	0.223400384	0.593749464	0.671987474	0.563627958	0.59852618	0.736468792	0.501752317	0.578305304	0.637142897	0.667044878	0.536126554	0.621331453	0.604500252					
Sciadopitysin	KEGG_hsa04923	0.384034097	0.399401128	0.346191019	0.071054563	0.411361635	0.449691504	0.48056823	0.320113242	0.535877943	0.243249208	0.509227455	0.397398472	0.347233504	0.34669286	0.386649102	0.375249597					
Sciadopitysin	KEGG_hsa04120	0.21344021	0.2675488	0.285102129	0.021556258	0.278776884	0.258973241	0.412807345	0.143973246	0.286398053	0.160738364	0.288897395	0.284523576	0.23051624	0.323132604	0.402632833	0.257267812					
Sciadopitysin	KEGG_hsa04260	0.18112193	0.178960934	0.266396016	0.073653623	0.244431466	0.239965007	0.342008829	0.161619782	0.318824112	0.24895601	0.270889401	0.187809706	0.221337974	0.16298911	0.242151335	0.222741016					
Sciadopitysin	KEGG_hsa00601	0.068821169	0.056847081	0.113347851	0.003515876	0.135522962	0.086190403	0.149584115	0.075227857	0.112914093	0.071423233	0.042668387	0.080624305	0.032384742	0.081965573	0.179948032	0.086065712					
Sciadopitysin	KEGG_hsa04662	0.645332515	0.693504691	0.680473328	0.287787944	0.615927577	0.652865767	0.713241339	0.668187022	0.768863559	0.558016479	0.657835305	0.6261428	0.617312133	0.589501023	0.736010671	0.63406681					
Sciadopitysin	KEGG_hsa04930	0.513416767	0.619087994	0.582742214	0.107333355	0.500462174	0.533307493	0.517204523	0.524446189	0.642867506	0.382075638	0.485342622	0.512745202	0.515385866	0.406377017	0.466414601	0.487280611					
Sciadopitysin	KEGG_hsa00240	0.149139583	0.212864593	0.171833336	0.032709964	0.178301156	0.114691995	0.210696876	0.163640127	0.251446426	0.146828398	0.215930313	0.196124032	0.16215913	0.213822231	0.309851438	0.18200264					
Sciadopitysin	KEGG_hsa00280	0.124156818	0.192488864	0.218582019	0.037000194	0.162200272	0.128087997	0.213984519	0.084833309	0.267195851	0.127902135	0.142447919	0.166233137	0.137808606	0.105215296	0.101268455	0.147293693					
Sciadopitysin	KEGG_hsa05012	0.587019801	0.507259905	0.398018688	0.085448973	0.337560445	0.334623545	0.559381247	0.336851358	0.565720201	0.248917237	0.443752795	0.398329437	0.340593398	0.277820826	0.411688268	0.388865742					
Sciadopitysin	KEGG_hsa00051	0.122644916	0.132656023	0.0966805	0.014114741	0.097671933	0.175028875	0.203268424	0.052763995	0.184237257	0.103392199	0.219877154	0.177818775	0.085869119	0.094085403	0.128915623	0.125934996					
Sciadopitysin	KEGG_hsa04730	0.402112991	0.571644843	0.579725981	0.164299339	0.431621015	0.569031954	0.537427366	0.486452997	0.561334908	0.394563615	0.519172072	0.561929822	0.453382403	0.33865279	0.478159159	0.469967417					
Sciadopitysin	KEGG_hsa04530	0.287469953	0.473578691	0.365741611	0.091333263	0.334373266	0.457162797	0.475286424	0.446253866	0.480844885	0.297279686	0.435730785	0.340751082	0.303681523	0.319764644	0.362438053	0.364779369					
Sciadopitysin	KEGG_hsa04020	0.441694736	0.473401368	0.4311755	0.077029675	0.285129786	0.419126868	0.390242845	0.402501255	0.582327664	0.179336786	0.457522362	0.290992707	0.410700411	0.364430487	0.424069732	0.375312146					
Sciadopitysin	KEGG_hsa04150	0.77550745	0.744709134	0.659509838	0.149983495	0.600246727	0.622476995	0.585068583	0.631481886	0.672255754	0.366983175	0.626552582	0.596599877	0.512680233	0.533759773	0.627026677	0.580322812					
Sciadopitysin	KEGG_hsa04950	0.067521647	0.055840198	0.164420024	0.026101261	0.209633261	0.145524383	0.307511955	0.095146641	0.158328608	0.199352607	0.059675433	0.143497601	0.078915909	0.148204118	0.249760151	0.14062892					
Sciadopitysin	KEGG_hsa04136	0.151937783	0.186042815	0.1471847	0.043566421	0.155006126	0.111264355	0.226647153	0.110472232	0.199111372	0.093237832	0.120741688	0.114503436	0.154210597	0.192271471	0.190190211	0.146425879					
Sciadopitysin	KEGG_hsa04022	0.575854838	0.614991486	0.574988067	0.108270846	0.456205755	0.533001184	0.684427738	0.515568316	0.728053212	0.37124005	0.58672148	0.55906117	0.536621511	0.392684519	0.567856789	0.520369797					
Sciadopitysin	KEGG_hsa04137	0.343830377	0.576244771	0.514186382	0.111672357	0.420326322	0.374834359	0.516671717	0.520575523	0.474742323	0.400878042	0.522176683	0.433458954	0.438391536	0.226369783	0.534506381	0.427257701					
Sciadopitysin	KEGG_hsa03018	0.267766118	0.249982998	0.234599665	0.04539372	0.15882571	0.212498099	0.215990007	0.091685325	0.179393411	0.135309026	0.131937578	0.192080617	0.129884094	0.102564245	0.121512018	0.164628175					
Sciadopitysin	KEGG_hsa00072	0.081436142	0.112862177	0.161133811	0.022101177	0.147650361	0.082770765	0.173183233	0.054909028	0.065262809	0.080031313	0.062793978	0.078039251	0.039282668	0.124821626	0.111144774	0.093161541					
Sciadopitysin	KEGG_hsa05120	0.553568542	0.615020335	0.587814331	0.144815892	0.47593683	0.588593066	0.567541778	0.588956833	0.620218813	0.365889341	0.567204297	0.531993985	0.475160539	0.468068242	0.529959977	0.51204952					
Sciadopitysin	KEGG_hsa00590	0.339091867	0.447773933	0.524409473	0.053995941	0.222074151	0.472905129	0.490113109	0.257054925	0.51526171	0.242910966	0.466498852	0.384907752	0.365167081	0.232099742	0.340791315	0.35700373					
Sciadopitysin	KEGG_hsa05161	0.819651425	0.87443316	0.854218125	0.409336835	0.755384862	0.839773953	0.83775872	0.834341586	0.903787434	0.879752576	0.820610583	0.832699239	0.838205576	0.774669111	0.874232531	0.809923714					
Sciadopitysin	KEGG_hsa04610	0.311411679	0.317718416	0.345256627	0.045425389	0.295717388	0.197732434	0.348075032	0.197676614	0.415951848	0.198347315	0.330045313	0.311110169	0.23143512	0.323254198	0.264349163	0.275567114					
Sciadopitysin	KEGG_hsa04142	0.243781671	0.256478935	0.288575292	0.032861385	0.242764175	0.147299737	0.232239068	0.129202396	0.264325976	0.176306009	0.16790013	0.262675464	0.237341613	0.148033902	0.20050545	0.202019414					
Sciadopitysin	KEGG_hsa05016	0.599438965	0.649997294	0.706520259	0.096412957	0.446188599	0.463496059	0.525721312	0.484908998	0.694814205	0.323570758	0.560423851	0.498210102	0.517867148	0.395186901	0.503335178	0.497739506					
Sciadopitysin	KEGG_hsa04914	0.560999632	0.660829782	0.677366376	0.16773957	0.626887381	0.62869966	0.643805623	0.608709097	0.704333723	0.502539158	0.59638983	0.633823395	0.62429744	0.483179331	0.694272399	0.587591493					
Sciadopitysin	KEGG_hsa00230	0.271102428	0.261365116	0.33075887	0.033791918	0.201335147	0.168738484	0.194045901	0.171692029	0.255227119	0.12708652	0.278637618	0.17211771	0.186517239	0.149454594	0.291935623	0.206253754					
Sciadopitysin	KEGG_hsa04310	0.500998914	0.56194824	0.525367022	0.088340625	0.451443851	0.274606824	0.544370949	0.429065377	0.628577054	0.276713908	0.438749015	0.46370244	0.415732443	0.51110822	0.487027109	0.439850133					
Sciadopitysin	KEGG_hsa04713	0.347826451	0.496681929	0.500900686	0.060585134	0.359826803	0.3523615	0.462369591	0.348158062	0.588849068	0.197648033	0.407051593	0.406514496	0.400836915	0.331876248	0.478837401	0.382688261					
Sciadopitysin	KEGG_hsa03013	0.169844165	0.256711483	0.216710657	0.031012343	0.23448354	0.163542151	0.427681416	0.225120634	0.330474883	0.09168762	0.326658666	0.257707506	0.190890804	0.199875891	0.260425508	0.225521818					
Sciadopitysin	KEGG_hsa04978	0.106402963	0.17080377	0.266444802	0.029027833	0.179957986	0.23942332	0.19416897	0.152414814	0.333419263	0.112276986	0.210631594	0.217194393	0.225747406	0.139691666	0.169075176	0.183112063					
Sciadopitysin	KEGG_hsa05162	0.734964728	0.794785559	0.760986388	0.226545781	0.640754402	0.724316418	0.760802209	0.645511687	0.775794148	0.698016465	0.702507734	0.625005126	0.657455921	0.655962527	0.740423977	0.676255538					
Sciadopitysin	KEGG_hsa04724	0.392131746	0.367645174	0.477738827	0.109396309	0.281780273	0.427491903	0.400257021	0.364173323	0.507401228	0.210068166	0.375742465	0.45290187	0.430584639	0.328311503	0.378723085	0.366956502					
Sciadopitysin	KEGG_hsa00620	0.138494283	0.142860726	0.21534358	0.026775595	0.163425758	0.195477918	0.20843944	0.095514737	0.340817243	0.089866452	0.098251112	0.168680578	0.104153261	0.088640504	0.16819486	0.149662403					
Sciadopitysin	KEGG_hsa01040	0.171044603	0.18708089	0.260254264	0.031388663	0.17850706	0.212239727	0.217161953	0.157305866	0.174346432	0.068621255	0.172552973	0.112581782	0.119765013	0.07940419	0.298976719	0.162748759					
Sciadopitysin	KEGG_hsa03015	0.106185153	0.12750715	0.125790566	0.030094683	0.240567386	0.162589446	0.206947148	0.123948447	0.257116407	0.10187953	0.103143685	0.216153085	0.113602914	0.138527513	0.143628523	0.146512109					
Sciadopitysin	KEGG_hsa05330	0.447236747	0.548060477	0.539905667	0.090799317	0.358155161	0.373192132	0.428627044	0.359818161	0.553525686	0.252778947	0.436432332	0.380465835	0.401451528	0.396690488	0.467868626	0.402333876					
Sciadopitysin	KEGG_hsa05320	0.341091305	0.325042784	0.417714506	0.058595799	0.24228929	0.221585616	0.35258773	0.259771526	0.350530356	0.205019385	0.271043986	0.284748614	0.161162928	0.311603427	0.279396981	0.272145616					
Sciadopitysin	KEGG_hsa05032	0.29536593	0.34783864	0.313366383	0.025261557	0.222928897	0.316403925	0.326624095	0.213962942	0.349009871	0.260130346	0.392719924	0.298598886	0.198383391	0.202721551	0.326649219	0.272664371					
Sciadopitysin	KEGG_hsa00052	0.087711044	0.087034471	0.151475757	0.012914374	0.071468353	0.071750119	0.170305073	0.082215868	0.129117966	0.077583142	0.143098712	0.046799365	0.058861818	0.074176267	0.128284737	0.092853138					
Sciadopitysin	KEGG_hsa05014	0.558175802	0.686778724	0.653546691	0.218929559	0.563136339	0.570233285	0.645073295	0.648337603	0.718487442	0.464691639	0.555998564	0.651271403	0.682471693	0.421825409	0.605357707	0.576287677					
Sciadopitysin	KEGG_hsa03040	0.165761426	0.166836977	0.307563782	0.021741923	0.164694384	0.186499059	0.340903699	0.227565363	0.228998348	0.192983687	0.224890247	0.247094095	0.117423259	0.279393107	0.21050483	0.205523612					
Sciadopitysin	KEGG_hsa04726	0.615214765	0.670563459	0.657332122	0.179367989	0.527077734	0.577321947	0.586557925	0.542662501	0.700185239	0.414516032	0.553881407	0.541980803	0.58437258	0.367377937	0.613475084	0.542125835					
Sciadopitysin	KEGG_hsa04727	0.288401574	0.233587727	0.280144602	0.067146875	0.24447377	0.230004579	0.241693079	0.285497427	0.351569295	0.187753528	0.348502785	0.247832224	0.237634629	0.134577349	0.251433045	0.242016833					
Sciadopitysin	KEGG_hsa01230	0.287310272	0.247458041	0.340144575	0.037803888	0.186150253	0.235858873	0.128552109	0.228796422	0.398464292	0.097260877	0.167365551	0.141552836	0.204452112	0.155223981	0.120592706	0.198465786					
Sciadopitysin	KEGG_hsa05200	0.923682034	0.887080729	0.869263887	0.471139312	0.843438327	0.876671374	0.907366395	0.846757472	0.942390382	0.655636489	0.869672	0.883771777	0.878665686	0.893308461	0.798888505	0.836515522					
Sciadopitysin	KEGG_hsa00500	0.075493552	0.078514084	0.112377204	0.01331759	0.146675766	0.066991672	0.157042816	0.067195728	0.1715298	0.099858493	0.07071235	0.097093776	0.053539857	0.124959104	0.209465817	0.102984507					
Sciadopitysin	KEGG_hsa00440	0.138146013	0.042673413	0.07203608	0.023308095	0.118881531	0.077729166	0.159785405	0.043700334	0.095657222	0.09131252	0.103916079	0.065599166	0.026441526	0.040245589	0.137561932	0.082466271					
Sciadopitysin	KEGG_hsa05131	0.447057515	0.652173221	0.643491685	0.146415532	0.510995686	0.525218546	0.548979521	0.540364683	0.707958937	0.347381175	0.527458668	0.569788933	0.577661514	0.468421489	0.552471936	0.517722603					
Sciadopitysin	KEGG_hsa00040	0.262908995	0.431687534	0.26321727	0.042803884	0.301641524	0.281862974	0.335281104	0.161469579	0.369693369	0.188860148	0.365903527	0.28252399	0.182253227	0.263591856	0.210913822	0.262974187					
Sciadopitysin	KEGG_hsa05410	0.393195599	0.491476268	0.412448585	0.085286282	0.320286572	0.416631788	0.293370903	0.286460251	0.348809689	0.182972953	0.389412135	0.274058968	0.360609442	0.211364359	0.42261833	0.325933475					
Sciadopitysin	KEGG_hsa05100	0.287307024	0.398685813	0.274985194	0.07016889	0.278471619	0.231174961	0.387476146	0.225794986	0.433599323	0.107882537	0.295821011	0.30295065	0.222254932	0.372229427	0.328711331	0.28116759					
Sciadopitysin	KEGG_hsa05213	0.577340424	0.677532375	0.702244461	0.271324903	0.6236552	0.658346117	0.661884546	0.596696496	0.66113627	0.653834701	0.661591232	0.620491922	0.619818449	0.570930302	0.672080755	0.615260543					
Sciadopitysin	KEGG_hsa00630	0.134482339	0.131944001	0.210177168	0.023065776	0.146998286	0.058526777	0.224485233	0.110175416	0.230427727	0.054347135	0.127389863	0.324240237	0.136186793	0.089878291	0.151930064	0.143617007					
Sciadopitysin	KEGG_hsa05219	0.572980225	0.675279796	0.720665395	0.176509738	0.545080245	0.640791237	0.658383489	0.573367	0.722906768	0.542824447	0.613984287	0.594443321	0.600903749	0.501029015	0.60504806	0.582946452					
Sciadopitysin	KEGG_hsa04152	0.420055926	0.576650202	0.61683619	0.129070833	0.501200259	0.478734881	0.537878871	0.494935513	0.614057064	0.392620504	0.466650814	0.529947877	0.488623887	0.348322392	0.546679556	0.476150985					
Sciadopitysin	KEGG_hsa00310	0.225367874	0.283811092	0.124618746	0.015867788	0.207660258	0.238953695	0.251514077	0.100735426	0.238279283	0.118119799	0.130348489	0.281105101	0.246785507	0.165930673	0.26911515	0.193214197					
Sciadopitysin	KEGG_hsa00790	0.031321477	0.063994706	0.112487055	0.034837972	0.080989286	0.146788657	0.170943469	0.064890072	0.172656134	0.133809388	0.122450657	0.067880265	0.054824892	0.154641256	0.155913338	0.104561908					
Sciadopitysin	KEGG_hsa00603	0.057371031	0.103020221	0.084332332	0.008902708	0.127698436	0.064807557	0.153789729	0.037533786	0.080647282	0.086494394	0.068066977	0.062573686	0.043434426	0.150388435	0.074259609	0.080221374					
Sciadopitysin	KEGG_hsa04976	0.414313644	0.521431267	0.449449182	0.023500718	0.290767729	0.472155064	0.361990035	0.276437342	0.581038356	0.275995076	0.372493297	0.397287995	0.36349532	0.208838552	0.338328809	0.356501492					
Sciadopitysin	KEGG_hsa03020	0.111407459	0.120998666	0.150998116	0.01947117	0.189902008	0.084233679	0.0847743	0.114925332	0.153148219	0.074134566	0.097938672	0.172861084	0.102915071	0.144546926	0.136346355	0.117240108					
